MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-pkg/,"14,729.63",115.8972020149231,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,753.01",116.03027844429016,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,755.43",115.92643404006958,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,776.45",116.12560439109802,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,023.44",109.34415936470032,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,062.34",109.61334609985352,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,047.07",109.44614958763123,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,068.72",109.3624746799469,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"14,098.83",109.63578128814697,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"13,061.26",99.81562399864197,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"13,025.90",99.61297821998596,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"13,108.39",99.84136033058167,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"13,033.82",99.63571691513062,12.0,Parallel std::sort
